folder,file,ptm,gene,other
PTM501-1000,PTM719,PTM719,gwsrx,P1511451
PTM501-1000,PTM719,PTM719,psbaf,P1409655
PTM501-1000,PTM719,PTM719,psbaf,P1409795
PTM501-1000,PTM719,PTM719,psbar2,P1409947
PTM501-1000,PTM719,PTM719,rbclrevnew,P1511398
PTM501-1000,PTM719,PTM719,tlf5,P1511398
PTM501-1000,PTM719,PTM719,tlr,P1511391
PTM501-1000,PTM719,PTM719,tlr,P1511394
PTM501-1000,PTM719,PTM719,tlr,P1511451
PTM501-1000,PTM719,PTM719,tlr,P1511451
PTM501-1000,PTM720,PTM720,gwsfn,P1409947
PTM501-1000,PTM720,PTM720,psbaf,P1409655
PTM501-1000,PTM720,PTM720,psbaf,P1409795
PTM501-1000,PTM721,PTM721,f57,P1410467
PTM501-1000,PTM721,PTM721,gwsfn,P1410467
PTM501-1000,PTM721,PTM721,gwsrx,P1410467
PTM501-1000,PTM721,PTM721,psbaf,P1409655
PTM501-1000,PTM721,PTM721,psbar2,P1409947
PTM501-1000,PTM721,PTM721,rbclrevnew,P1410467
PTM501-1000,PTM721,PTM721,tlf5,P1410467
PTM501-1000,PTM721,PTM721,tlr,P1410467
PTM501-1000,PTM722,PTM722,psbaf,P1409655
PTM501-1000,PTM722,PTM722,psbaf,P1409795
PTM501-1000,PTM722,PTM722,psbar2,P1409947
PTM501-1000,PTM723,PTM723,psbaf,P1409655
PTM501-1000,PTM723,PTM723,psbaf,P1409795
PTM501-1000,PTM723,PTM723,psbar2,P1409947
PTM501-1000,PTM724,PTM724,psbaf,P1409795
PTM501-1000,PTM725,PTM725,f57,P1511398
PTM501-1000,PTM725,PTM725,gwsfn,P1511398
PTM501-1000,PTM725,PTM725,gwsrx,P1511451
PTM501-1000,PTM725,PTM725,gwsrx,P1511451
PTM501-1000,PTM725,PTM725,psbaf,P1409655
PTM501-1000,PTM725,PTM725,psbar2,P1409947
PTM501-1000,PTM725,PTM725,rbclrevnew,P1511398
PTM501-1000,PTM725,PTM725,rbclrevnew,P1511409
PTM501-1000,PTM725,PTM725,rbclrevnew,P1511451
PTM501-1000,PTM725,PTM725,rbclrevnew,P1511451
PTM501-1000,PTM725,PTM725,tlf5,P1511398
PTM501-1000,PTM725,PTM725,tlr,P1511391
PTM501-1000,PTM726,PTM726,psbaf,P1409655
PTM501-1000,PTM726,PTM726,psbar2,P1409947
PTM501-1000,PTM727,PTM727,psbaf,P1409655
PTM501-1000,PTM727,PTM727,psbaf,P1409795
PTM501-1000,PTM727,PTM727,psbar2,P1409947
PTM501-1000,PTM728,PTM728,f57,P1410467
PTM501-1000,PTM728,PTM728,gwsfn,P1410467
PTM501-1000,PTM728,PTM728,gwsfn,P1410595
PTM501-1000,PTM728,PTM728,gwsrx,P1410467
PTM501-1000,PTM728,PTM728,gwsrx,P1410595
PTM501-1000,PTM728,PTM728,psbaf,P1409655
PTM501-1000,PTM728,PTM728,psbar2,P1409947
PTM501-1000,PTM728,PTM728,rbclrevnew,P1410467
PTM501-1000,PTM728,PTM728,tlf5,P1410467
PTM501-1000,PTM728,PTM728,tlr,P1410467
PTM501-1000,PTM729,PTM729,psbaf,P1409795
PTM501-1000,PTM729,PTM729,psbar2,P1409947
PTM501-1000,PTM730,PTM730,psbaf,P1409655
PTM501-1000,PTM731,PTM731,psbaf,P1409655
PTM501-1000,PTM731,PTM731,psbar2,P1409947
PTM501-1000,PTM732,PTM732,psbaf,P1409655
PTM501-1000,PTM732,PTM732,psbaf,P1409795
PTM501-1000,PTM734,PTM734,f57,P1410595
PTM501-1000,PTM734,PTM734,gwsfn,P1410595
PTM501-1000,PTM734,PTM734,gwsrx,P1410595
PTM501-1000,PTM734,PTM734,psbaf,P1409655
PTM501-1000,PTM734,PTM734,psbar2,P1409947
PTM501-1000,PTM734,PTM734,rbclrevnew,P1410595
PTM501-1000,PTM734,PTM734,tlf5,P1410595
PTM501-1000,PTM734,PTM734,tlr,P1410595
PTM501-1000,PTM735,PTM735,psbaf,P1409795
PTM501-1000,PTM735,PTM747,psbaf,P1409795
PTM501-1000,PTM736,PTM736,gwsfn,P1409947
PTM501-1000,PTM737,PTM737,psbaf,P1409655
PTM501-1000,PTM737,PTM737,psbaf,P1409795
PTM501-1000,PTM737,PTM737,psbar2,P1409947
PTM501-1000,PTM738,PTM738,psbaf,P1409655
PTM501-1000,PTM738,PTM738,psbaf,P1409795
PTM501-1000,PTM738,PTM738,psbar2,P1409947
PTM501-1000,PTM739,PTM739,psbaf,P1409655
PTM501-1000,PTM739,PTM739,psbaf,P1409795
PTM501-1000,PTM739,PTM739,psbar2,P1409947
PTM501-1000,PTM740,PTM740,gwsfn,P1409947
PTM501-1000,PTM740,PTM740,psbaf,P1409655
PTM501-1000,PTM740,PTM740,psbar2,P1409947
PTM501-1000,PTM741,PTM741,f57,P1410467
PTM501-1000,PTM741,PTM741,gwsfn,P1410467
PTM501-1000,PTM741,PTM741,gwsfn,P1410595
PTM501-1000,PTM741,PTM741,gwsrx,P1410467
PTM501-1000,PTM741,PTM741,gwsrx,P1410595
PTM501-1000,PTM741,PTM741,psbaf,P1409795
PTM501-1000,PTM741,PTM741,psbar2,P1409947
PTM501-1000,PTM741,PTM741,rbclrevnew,P1410467
PTM501-1000,PTM741,PTM741,tlf5,P1410467
PTM501-1000,PTM741,PTM741,tlr,P1410467
PTM501-1000,PTM742,PTM742,psbaf,P1409795
PTM501-1000,PTM742,PTM742,psbar2,P1409947
PTM501-1000,PTM743,PTM743,psbaf,P1409795
PTM501-1000,PTM743,PTM743,psbar2,P1409947
PTM501-1000,PTM744,PTM744,gwsfn,P1409947
PTM501-1000,PTM744,PTM744,psbaf,P1409795
PTM501-1000,PTM744,PTM744,psbar2,P1409947
PTM501-1000,PTM745,PTM745,gwsfn,P1409947
PTM501-1000,PTM745,PTM745,psbaf,P1409795
PTM501-1000,PTM745,PTM745,psbar2,P1409947
PTM501-1000,PTM745,PTM745,psbar2,P1410750
PTM501-1000,PTM746,PTM746,gwsfn,P1409947
PTM501-1000,PTM747,PTM747,psbar2,P1409947
PTM501-1000,PTM748,PTM748,psbaf,P1409795
PTM501-1000,PTM748,PTM748,psbar2,P1409947
PTM501-1000,PTM749,PTM749,psbaf,P1409795
PTM501-1000,PTM750,PTM750,psbaf,P1409795
PTM501-1000,PTM751 (1),PTM751,m3f,P1511617
PTM501-1000,PTM751 (1),PTM751,m3f,P1511617
PTM501-1000,PTM751,PTM751,psbaf,P1409795
PTM501-1000,PTM752,PTM752,psbaf,P1409795
PTM501-1000,PTM752,PTM752,psbar2,P1409947
PTM501-1000,PTM753,PTM753,psbaf,P1409795
PTM501-1000,PTM753,PTM753,psbar2,P1409947
PTM501-1000,PTM754,PTM754,psbaf,P1409795
PTM501-1000,PTM755,PTM755,psbaf,P1409795
PTM501-1000,PTM755,PTM755,psbar2,P1409947
PTM501-1000,PTM757,PTM757,gwsfn,P1409947
PTM501-1000,PTM758,PTM758,psbaf,P1409795
PTM501-1000,PTM759,PTM759,psbaf,P1409795
PTM501-1000,PTM759,PTM759,psbar2,P1409947
PTM501-1000,PTM760,PTM760,f57,P1410595
PTM501-1000,PTM760,PTM760,gwsfn,P1410595
PTM501-1000,PTM760,PTM760,gwsrx,P1410595
PTM501-1000,PTM760,PTM760,psbaf,P1409795
PTM501-1000,PTM760,PTM760,psbar2,P1410595
PTM501-1000,PTM760,PTM760,rbclrevnew,P1410595
PTM501-1000,PTM760,PTM760,tlf5,P1410595
PTM501-1000,PTM760,PTM760,tlr,P1410595
PTM501-1000,PTM761,PTM761,gwsfn,P1409947
PTM501-1000,PTM761,PTM761,psbaf,P1409947
PTM501-1000,PTM762,PTM762,psbaf,P1409795
PTM501-1000,PTM763,PTM763,psbaf,P1409795
PTM501-1000,PTM764,PTM764,psbaf,P1409795
PTM501-1000,PTM764,PTM764,psbar2,P1409947
PTM501-1000,PTM765,PTM765,gwsfn,P1409947
PTM501-1000,PTM765,PTM765,psbaf,P1409947
PTM501-1000,PTM766,PTM766,gwsfn,P1409947
PTM501-1000,PTM766,PTM766,psbaf,P1409947
PTM501-1000,PTM767,PTM767,f57,P1410595
PTM501-1000,PTM767,PTM767,gwsfn,P1410595
PTM501-1000,PTM767,PTM767,gwsrx,P1410595
PTM501-1000,PTM767,PTM767,psbaf,P1409795
PTM501-1000,PTM767,PTM767,psbar2,P1410595
PTM501-1000,PTM767,PTM767,rbclrevnew,P1410595
PTM501-1000,PTM767,PTM767,tlf5,P1410595
PTM501-1000,PTM767,PTM767,tlr,P1410595
PTM501-1000,PTM768,PTM768,psbaf,P1409795
PTM501-1000,PTM768,PTM768,psbar2,P1409947
PTM501-1000,PTM769,PTM769,psbaf,P1409795
PTM501-1000,PTM769,PTM769,psbar2,P1409947
PTM501-1000,PTM770,PTM770,psbaf,P1409795
PTM501-1000,PTM770,PTM770,psbar2,P1409947
PTM501-1000,PTM771,PTM771,f57,P1410467
PTM501-1000,PTM771,PTM771,gwsfn,P1409947
PTM501-1000,PTM771,PTM771,gwsfn,P1410467
PTM501-1000,PTM771,PTM771,gwsrx,P1410467
PTM501-1000,PTM771,PTM771,psbaf,P1409947
PTM501-1000,PTM771,PTM771,psbaf,P1410467
PTM501-1000,PTM771,PTM771,psbar2,P1410467
PTM501-1000,PTM771,PTM771,rbclrevnew,P1410467
PTM501-1000,PTM771,PTM771,tlf5,P1410467
PTM501-1000,PTM771,PTM771,tlr,P1410467
PTM501-1000,PTM772,PTM772,psbaf,P1409795
PTM501-1000,PTM772,PTM772,psbar2,P1409947
PTM501-1000,PTM774,PTM774,f57,P1410467
PTM501-1000,PTM774,PTM774,f57,P1410595
PTM501-1000,PTM774,PTM774,gwsfn,P1409947
PTM501-1000,PTM774,PTM774,gwsfn,P1410467
PTM501-1000,PTM774,PTM774,gwsrx,P1410467
PTM501-1000,PTM774,PTM774,psbaf,P1409795
PTM501-1000,PTM774,PTM774,psbar2,P1409947
PTM501-1000,PTM774,PTM774,rbclrevnew,P1410467
PTM501-1000,PTM774,PTM774,rbclrevnew,P1410595
PTM501-1000,PTM774,PTM774,tlf5,P1410467
PTM501-1000,PTM774,PTM774,tlf5,P1410595
PTM501-1000,PTM774,PTM774,tlr,P1410467
PTM501-1000,PTM774,PTM774,tlr,P1410595
PTM501-1000,PTM775,PTM775,psbaf,P1409795
PTM501-1000,PTM776,PTM776,gwsfn,P1409947
PTM501-1000,PTM776,PTM776,gwsfn,P1409970
PTM501-1000,PTM776,PTM776,psbaf,P1409947
PTM501-1000,PTM777,PTM777,psbaf,P1409795
PTM501-1000,PTM777,PTM777,psbar2,P1409947
PTM501-1000,PTM779,PTM779,psbaf,P1409795
PTM501-1000,PTM779,PTM779,psbar2,P1409947
PTM501-1000,PTM780,PTM780,psbaf,P1409795
PTM501-1000,PTM780,PTM780,psbar2,P1409947
PTM501-1000,PTM781,PTM781,gwsfn,P1409947
PTM501-1000,PTM781,PTM781,psbaf,P1409947
PTM501-1000,PTM782,PTM782,gwsfn,P1409947
PTM501-1000,PTM783,PTM783,psbaf,P1409795
PTM501-1000,PTM783,PTM783,psbar2,P1409947
PTM501-1000,PTM784,PTM784,gwsfn,P1409947
PTM501-1000,PTM784,PTM784,psbaf,P1409947
PTM501-1000,PTM785,PTM785,psbaf,P1409795
PTM501-1000,PTM785,PTM785,psbar2,P1409947
PTM501-1000,PTM786,PTM786,psbaf,P1409795
PTM501-1000,PTM787,PTM787,gwsfn,P1409947
PTM501-1000,PTM788,PTM788,psbaf,P1409795
PTM501-1000,PTM788,PTM788,psbar2,P1409947
PTM501-1000,PTM789,PTM789,psbaf,P1409795
PTM501-1000,PTM789,PTM789,psbar2,P1409947
PTM501-1000,PTM790,PTM790,gwsfn,P1409947
PTM501-1000,PTM790,PTM790,psbaf,P1409795
PTM501-1000,PTM791,PTM791,gwsfn,P1409947
PTM501-1000,PTM791,PTM791,psbaf,P1409947
PTM501-1000,PTM792,PTM792,gwsfn,P1409947
PTM501-1000,PTM795,PTM795,psbaf,P1409795
PTM501-1000,PTM796,PTM796,gwsfn,P1409947
PTM501-1000,PTM796,PTM796,gwsfn,P1410595
PTM501-1000,PTM796,PTM796,gwsrx,P1410595
PTM501-1000,PTM796,PTM796,psbaf,P1409795
PTM501-1000,PTM797,PTM797,psbaf,P1409795
PTM501-1000,PTM797,PTM797,psbar2,P1409947
PTM501-1000,PTM798,PTM798,gwsfn,P1409947
PTM501-1000,PTM799,PTM799,gwsfn,P1409947
PTM501-1000,PTM800,PTM800,m3f,P1511617
PTM501-1000,PTM800,PTM800,m3f,P1511617
PTM501-1000,PTM802,PTM802,m3f,P1511617
PTM501-1000,PTM802,PTM802,m3f,P1511617
PTM501-1000,PTM803,PTM803,m3f,P1511617
PTM501-1000,PTM803,PTM803,m3f,P1511617
PTM501-1000,PTM804,PTM804,m3f,P1511617
PTM501-1000,PTM804,PTM804,m3f,P1511617
PTM501-1000,PTM805,PTM805,m3f,P1511749
PTM501-1000,PTM805,PTM805,m3f,P1511755
PTM501-1000,PTM806,PTM806,m3f,P1511749
PTM501-1000,PTM807,PTM807,m3f,P1511749
PTM501-1000,PTM809,PTM809,m3f,P1511617
PTM501-1000,PTM809,PTM809,m3f,P1511617
PTM501-1000,PTM810,PTM810,m3f,P1511749
PTM501-1000,PTM811,PTM811,psbaf,P1410660
PTM501-1000,PTM811,PTM811,psbar2,P1510902
PTM501-1000,PTM812,PTM812,psbaf,P1410660
PTM501-1000,PTM812,PTM812,psbar2,P1510902
PTM501-1000,PTM813,PTM813,psbaf,P1410660
PTM501-1000,PTM813,PTM813,psbar2,P1510902
PTM501-1000,PTM814,PTM814,m3f,P1511749
PTM501-1000,PTM815,PTM815,psbaf,P1410660
PTM501-1000,PTM815,PTM815,psbar2,P1510902
PTM501-1000,PTM816,PTM816,psbaf,P1410660
PTM501-1000,PTM818,PTM818,psbaf,P1510893
PTM501-1000,PTM819,PTM819,psbaf,P1410660
PTM501-1000,PTM819,PTM819,psbar2,P1510902
PTM501-1000,PTM820,PTM820,psbaf,P1410660
PTM501-1000,PTM820,PTM820,psbar2,P1510902
PTM501-1000,PTM821,PTM821,psbaf,P1410660
PTM501-1000,PTM821,PTM821,psbar2,P1510902
PTM501-1000,PTM822,PTM822,psbaf,P1410660
PTM501-1000,PTM822,PTM822,psbar2,P1510902
PTM501-1000,PTM823,PTM823,psbaf,P1410660
PTM501-1000,PTM823,PTM823,psbar2,P1510902
PTM501-1000,PTM824,PTM824,psbaf,P1410660
PTM501-1000,PTM824,PTM824,psbar2,P1510902
PTM501-1000,PTM825,PTM825,f57,P1410595
PTM501-1000,PTM825,PTM825,rbclrevnew,P1410595
PTM501-1000,PTM825,PTM825,tlf5,P1410595
PTM501-1000,PTM825,PTM825,tlr,P1410595
PTM501-1000,PTM826,PTM826,f57,P1410595
PTM501-1000,PTM826,PTM826,gwsfn,P1410595
PTM501-1000,PTM826,PTM826,gwsrx,P1410595
PTM501-1000,PTM826,PTM826,psbaf,P1410595
PTM501-1000,PTM826,PTM826,psbar2,P1410595
PTM501-1000,PTM826,PTM826,rbclrevnew,P1410595
PTM501-1000,PTM826,PTM826,tlf5,P1410595
PTM501-1000,PTM826,PTM826,tlr,P1410595
PTM501-1000,PTM827,PTM827,psbaf,P1410660
PTM501-1000,PTM827,PTM827,psbar2,P1510902
PTM501-1000,PTM828,PTM828,psbaf,P1410660
PTM501-1000,PTM828,PTM828,psbar2,P1510902
PTM501-1000,PTM829,PTM829,psbaf,P1410660
PTM501-1000,PTM829,PTM829,psbar2,P1510902
PTM501-1000,PTM830,PTM830,psbaf,P1410660
PTM501-1000,PTM830,PTM830,psbar2,P1510902
PTM501-1000,PTM831,PTM831,psbaf,P1410660
PTM501-1000,PTM831,PTM831,psbar2,P1510902
PTM501-1000,PTM832,PTM832,psbaf,P1410660
PTM501-1000,PTM832,PTM832,psbar2,P1510902
PTM501-1000,PTM833,PTM833,psbaf,P1410660
PTM501-1000,PTM833,PTM833,psbar2,P1510902
PTM501-1000,PTM834,PTM834,psbaf,P1510893
PTM501-1000,PTM835,PTM835,psbaf,P1410660
PTM501-1000,PTM835,PTM835,psbar2,P1510902
PTM501-1000,PTM836,PTM836,psbaf,P1410660
PTM501-1000,PTM836,PTM836,psbar2,P1510902
PTM501-1000,PTM837,PTM837,psbaf,P1410660
PTM501-1000,PTM837,PTM837,psbar2,P1510902
PTM501-1000,PTM838,PTM838,psbaf,P1410660
PTM501-1000,PTM839,PTM839,psbaf,P1410660
PTM501-1000,PTM839,PTM839,psbar2,P1510902
PTM501-1000,PTM840,PTM840,psbaf,P1410660
PTM501-1000,PTM840,PTM840,psbar2,P1510902
PTM501-1000,PTM841,PTM841,psbaf,P1510893
PTM501-1000,PTM842,PTM842,psbaf,P1410660
PTM501-1000,PTM842,PTM842,psbar2,P1510902
PTM501-1000,PTM843,PTM843,psbaf,P1510893
PTM501-1000,PTM844,PTM844,psbaf,P1410660
PTM501-1000,PTM844,PTM844,psbar2,P1510902
PTM501-1000,PTM845,PTM845,psbaf,P1410660
PTM501-1000,PTM845,PTM845,psbar2,P1510902
PTM501-1000,PTM846,PTM846,psbaf,P1410660
PTM501-1000,PTM846,PTM846,psbar2,P1510902
PTM501-1000,PTM847,PTM847,psbaf,P1410660
PTM501-1000,PTM847,PTM847,psbar2,P1510902
PTM501-1000,PTM848,PTM848,psbaf,P1410660
PTM501-1000,PTM848,PTM848,psbar2,P1510902
PTM501-1000,PTM849,PTM849,psbaf,P1410660
PTM501-1000,PTM849,PTM849,psbar2,P1510902
PTM501-1000,PTM850,PTM850,psbaf,P1410660
PTM501-1000,PTM850,PTM850,psbar2,P1510902
PTM501-1000,PTM851,PTM851,psbaf,P1410660
PTM501-1000,PTM851,PTM851,psbar2,P1510902
PTM501-1000,PTM852,PTM852,psbaf,P1410660
PTM501-1000,PTM852,PTM852,psbar2,P1510902
PTM501-1000,PTM853,PTM853,psbaf,P1410660
PTM501-1000,PTM853,PTM853,psbar2,P1510902
PTM501-1000,PTM854,PTM854,psbaf,P1410660
PTM501-1000,PTM854,PTM854,psbar2,P1510902
PTM501-1000,PTM855,PTM855,psbaf,P1410660
PTM501-1000,PTM855,PTM855,psbar2,P1510902
PTM501-1000,PTM856,PTM856,psbaf,P1410660
PTM501-1000,PTM856,PTM856,psbar2,P1510902
PTM501-1000,PTM857,PTM857,psbaf,P1410660
PTM501-1000,PTM857,PTM857,psbar2,P1510902
PTM501-1000,PTM858,PTM858,psbaf,P1510893
PTM501-1000,PTM859,PTM859,psbaf,P1410660
PTM501-1000,PTM859,PTM859,psbar2,P1510902
PTM501-1000,PTM862,PTM862,psbaf,P1410660
PTM501-1000,PTM862,PTM862,psbar2,P1510902
PTM501-1000,PTM863,PTM863,psbaf,P1410660
PTM501-1000,PTM863,PTM863,psbar2,P1510902
PTM501-1000,PTM864,PTM864,psbaf,P1410660
PTM501-1000,PTM864,PTM864,psbar2,P1510902
PTM501-1000,PTM865,PTM865,psbaf,P1410660
PTM501-1000,PTM865,PTM865,psbar2,P1510902
PTM501-1000,PTM867,PTM867,psbaf,P1410660
PTM501-1000,PTM867,PTM867,psbar2,P1510902
PTM501-1000,PTM868,PTM868,psbaf,P1410660
PTM501-1000,PTM868,PTM868,psbar2,P1510902
PTM501-1000,PTM868,PTM868,psbar2,P1510923
PTM501-1000,PTM869,PTM869,psbaf,P1410660
PTM501-1000,PTM869,PTM869,psbar2,P1510902
PTM501-1000,PTM870,PTM870,psbaf,P1410660
PTM501-1000,PTM870,PTM870,psbar2,P1510902
PTM501-1000,PTM871,PTM871,psbaf,P1410660
PTM501-1000,PTM871,PTM871,psbar2,P1510902
PTM501-1000,PTM872,PTM872,psbaf,P1510893
PTM501-1000,PTM873,PTM873,psbaf,P1410660
PTM501-1000,PTM873,PTM873,psbar2,P1510902
PTM501-1000,PTM874,PTM874,psbaf,P1410660
PTM501-1000,PTM874,PTM874,psbar2,P1510902
PTM501-1000,PTM875,PTM875,psbaf,P1510893
PTM501-1000,PTM876,PTM876,psbaf,P1410660
PTM501-1000,PTM876,PTM876,psbar2,P1510902
PTM501-1000,PTM877,PTM877,psbaf,P1410660
PTM501-1000,PTM877,PTM877,psbar2,P1510902
PTM501-1000,PTM878,PTM878,psbaf,P1410660
PTM501-1000,PTM878,PTM878,psbar2,P1510902
PTM501-1000,PTM879,PTM879,psbaf,P1410660
PTM501-1000,PTM879,PTM879,psbar2,P1510902
PTM501-1000,PTM880,PTM880,psbaf,P1410660
PTM501-1000,PTM880,PTM880,psbar2,P1510902
PTM501-1000,PTM881,PTM881,psbaf,P1410660
PTM501-1000,PTM881,PTM881,psbar2,P1510902
PTM501-1000,PTM882,PTM882,psbaf,P1410660
PTM501-1000,PTM882,PTM882,psbar2,P1510902
PTM501-1000,PTM883,PTM883,psbaf,P1410660
PTM501-1000,PTM883,PTM883,psbar2,P1510902
PTM501-1000,PTM884,PTM884,psbaf,P1510893
PTM501-1000,PTM885,PTM885,psbaf,P1510893
PTM501-1000,PTM886,PTM886,psbaf,P1410660
PTM501-1000,PTM886,PTM886,psbar2,P1510902
PTM501-1000,PTM887,PTM887,psbaf,P1410660
PTM501-1000,PTM887,PTM887,psbar2,P1510902
PTM501-1000,PTM889,PTM889,psbaf,P1410660
PTM501-1000,PTM889,PTM889,psbar2,P1510902
PTM501-1000,PTM890,PTM890,psbaf,P1410660
PTM501-1000,PTM890,PTM890,psbar2,P1510902
PTM501-1000,PTM891,PTM891,psbaf,P1410660
PTM501-1000,PTM891,PTM891,psbar2,P1510902
PTM501-1000,PTM892,PTM892,psbaf,P1410660
PTM501-1000,PTM892,PTM892,psbar2,P1510902
PTM501-1000,PTM893,PTM893,psbaf,P1410660
PTM501-1000,PTM894,PTM894,psbaf,P1510893
PTM501-1000,PTM895,PTM895,psbaf,P1410660
PTM501-1000,PTM895,PTM895,psbar2,P1510902
PTM501-1000,PTM896,PTM896,psbaf,P1510893
PTM501-1000,PTM897,PTM897,psbaf,P1410660
PTM501-1000,PTM897,PTM897,psbar2,P1510902
PTM501-1000,PTM898,PTM898,psbaf,P1410660
PTM501-1000,PTM898,PTM898,psbar2,P1510902
PTM501-1000,PTM899,PTM899,psbaf,P1410660
PTM501-1000,PTM899,PTM899,psbar2,P1510902
PTM501-1000,PTM900,PTM900,psbaf,P1410660
PTM501-1000,PTM900,PTM900,psbar2,P1510902
PTM501-1000,PTM901,PTM901,psbaf,P1410660
PTM501-1000,PTM901,PTM901,psbar2,P1510902
PTM501-1000,PTM902,PTM902,psbaf,P1410660
PTM501-1000,PTM902,PTM902,psbar2,P1510902
PTM501-1000,PTM903,PTM903,psbaf,P1410660
PTM501-1000,PTM903,PTM903,psbar2,P1510902
PTM501-1000,PTM905,PTM905,psbaf,P1410660
PTM501-1000,PTM905,PTM905,psbar2,P1510902
PTM501-1000,PTM906,PTM906,psbaf,P1510893
PTM501-1000,PTM907,PTM907,psbaf,P1410660
PTM501-1000,PTM908,PTM908,psbaf,P1410660
PTM501-1000,PTM910,PTM910,psbaf,P1410660
PTM501-1000,PTM910,PTM910,psbar2,P1510902
PTM501-1000,PTM912,PTM912,psbaf,P1510813
PTM501-1000,PTM913,PTM913,psbaf,P1510813
PTM501-1000,PTM915,PTM915,psbaf,P1510813
PTM501-1000,PTM916,PTM916,psbaf,P1510813
PTM501-1000,PTM917,PTM917,psbaf,P1510813
PTM501-1000,PTM918,PTM918,psbaf,P1510813
PTM501-1000,PTM919,PTM919,psbaf,P1510813
PTM501-1000,PTM920,PTM920,psbaf,P1510813
PTM501-1000,PTM921,PTM921,psbaf,P1510813
PTM501-1000,PTM922,PTM922,psbaf,P1510813
PTM501-1000,PTM923,PTM923,psbaf,P1510813
PTM501-1000,PTM925,PTM925,psbaf,P1510813
PTM501-1000,PTM926,PTM926,psbaf,P1510813
PTM501-1000,PTM927,PTM927,psbaf,P1510813
PTM501-1000,PTM928,PTM928,psbaf,P1510813
PTM501-1000,PTM929,PTM929,psbaf,P1510813
PTM501-1000,PTM930,PTM930,psbaf,P1510813
PTM501-1000,PTM931,PTM931,psbaf,P1510813
PTM501-1000,PTM934,PTM934,psbaf,P1510813
PTM501-1000,PTM935,PTM935,psbaf,P1510813
PTM501-1000,PTM937,PTM937,psbaf,P1510813
PTM501-1000,PTM938,PTM938,psbaf,P1510813
PTM501-1000,PTM939,PTM939,f57,P1410595
PTM501-1000,PTM939,PTM939,gwsfn,P1410595
PTM501-1000,PTM939,PTM939,gwsrx,P1410595
PTM501-1000,PTM939,PTM939,psbaf,P1410595
PTM501-1000,PTM939,PTM939,psbar2,P1410595
PTM501-1000,PTM939,PTM939,rbclrevnew,P1410595
PTM501-1000,PTM939,PTM939,tlf5,P1410595
PTM501-1000,PTM939,PTM939,tlr,P1410582
PTM501-1000,PTM940,PTM940,f57,P1410595
PTM501-1000,PTM940,PTM940,gwsfn,P1410595
PTM501-1000,PTM940,PTM940,gwsrx,P1410595
PTM501-1000,PTM940,PTM940,psbaf,P1410595
PTM501-1000,PTM940,PTM940,psbar2,P1410595
PTM501-1000,PTM940,PTM940,rbclrevnew,P1410595
PTM501-1000,PTM940,PTM940,tlf5,P1410595
PTM501-1000,PTM940,PTM940,tlr,P1410582
PTM501-1000,PTM941,PTM941,psbaf,P1510813
PTM501-1000,PTM942,PTM942,psbaf,P1510813
PTM501-1000,PTM943,PTM943,psbaf,P1510813
PTM501-1000,PTM944,PTM944,psbaf,P1510813
PTM501-1000,PTM945,PTM945,psbaf,P1510813
PTM501-1000,PTM947,PTM947,psbaf,P1510813
PTM501-1000,PTM948,PTM948,psbaf,P1510813
PTM501-1000,PTM950,PTM950,psbaf,P1510813
PTM501-1000,PTM951,PTM951,psbaf,P1510813
PTM501-1000,PTM952,PTM952,psbaf,P1510813
PTM501-1000,PTM953,PTM953,psbaf,P1510813
PTM501-1000,PTM954,PTM954,psbaf,P1510813
PTM501-1000,PTM955,PTM955,psbaf,P1510813
PTM501-1000,PTM956,PTM956,f57,P1410595
PTM501-1000,PTM956,PTM956,gwsfn,P1410595
PTM501-1000,PTM956,PTM956,gwsrx,P1410595
PTM501-1000,PTM956,PTM956,psbaf,P1410595
PTM501-1000,PTM956,PTM956,psbar2,P1410595
PTM501-1000,PTM956,PTM956,rbclrevnew,P1410595
PTM501-1000,PTM956,PTM956,tlf5,P1410595
PTM501-1000,PTM956,PTM956,tlr,P1410582
PTM501-1000,PTM956,PTM956,tlr,P1410601
PTM501-1000,PTM957,PTM957,psbaf,P1510813
PTM501-1000,PTM958,PTM958,psbaf,P1510813
PTM501-1000,PTM959,PTM959,m3f,P1511617
PTM501-1000,PTM959,PTM959,m3f,P1511617
PTM501-1000,PTM960,PTM960,m3f,P1511617
PTM501-1000,PTM960,PTM960,m3f,P1511617
PTM501-1000,PTM961,PTM961,m3f,P1511749
PTM501-1000,PTM961,PTM961,m3f,P1511755
PTM501-1000,PTM962,PTM962,m3f,P1511617
PTM501-1000,PTM962,PTM962,m3f,P1511617
PTM501-1000,PTM963,PTM963,m3f,P1511617
PTM501-1000,PTM963,PTM963,m3f,P1511617
PTM501-1000,PTM964,PTM964,m3f,P1511749
PTM501-1000,PTM966,PTM966,f57,P1410379
PTM501-1000,PTM966,PTM966,gwsfn,P1410379
PTM501-1000,PTM966,PTM966,gwsrx,P1410379
PTM501-1000,PTM966,PTM966,psbaf,P1410302
PTM501-1000,PTM966,PTM966,psbar2,P1410379
PTM501-1000,PTM966,PTM966,rbclrevnew,P1410379
PTM501-1000,PTM966,PTM966,tlf5,P1410379
PTM501-1000,PTM966,PTM966,tlr,P1410379
PTM501-1000,PTM967,PTM967,f57,P1410379
PTM501-1000,PTM967,PTM967,psbaf,P1410302
PTM501-1000,PTM967,PTM967,psbar2,P1410379
